shared-library,"/usr/lib/libbz2.1.0.dylib",0x7fff97d3e154,0x7fff97d49fec
shared-library,"/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration",0x7fff920153b8,0x7fff92019065
shared-library,"/System/Library/Frameworks/NetFS.framework/Versions/A/NetFS",0x7fff9944afc0,0x7fff99450ac7
shared-library,"/System/Library/PrivateFrameworks/NetAuth.framework/Versions/A/NetAuth",0x7fff9718f760,0x7fff9719920a
shared-library,"/usr/lib/liblangid.dylib",0x7fff92590476,0x7fff92590d1e
shared-library,"/usr/lib/libCRFSuite.dylib",0x7fff97593410,0x7fff975aac6b
shared-library,"/System/Library/PrivateFrameworks/DataDetectorsCore.framework/Versions/A/DataDetectorsCore",0x7fff9719b180,0x7fff971e82dd
shared-library,"/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC",0x7fff997d3d90,0x7fff997d66b9
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory",0x7fff8f595550,0x7fff8f5a5b2f
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff9a7197a4,0x7fff9a7206cd
shared-library,"/usr/lib/libxslt.1.dylib",0x7fff9b38ac4c,0x7fff9b3ab00d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage",0x7fff975aedf0,0x7fff977eeb7d
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff9a81c000,0x7fff9a81c000
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib",0x7fff94b7ab80,0x7fff94c38fb1
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib",0x7fff91c68700,0x7fff91cf405c
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib",0x7fff96623538,0x7fff969fa69e
shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff98d7a880,0x7fff98ee507b
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontParser.dylib",0x7fff96f61d20,0x7fff96fbfc6c
shared-library,"/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Resources/libFontRegistry.dylib",0x7fff91b75950,0x7fff91ba9dfe
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff96c68d40,0x7fff96c8716e
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff92dea42c,0x7fff92e212dd
